"municipio","idx1_servicio1","idx1_servicio2","idx1_servicio3","idx2_Adultez1","idx2_Adultez2","idx2_Adultez3","idx3_climatico1","idx3_climatico2","idx4_Capacidad1","idx4_Capacidad2","idx5_viviendas1","idx5_viviendas2","idx5_viviendas3","idx6_crecimiento1","idx6_crecimiento2","idx6_crecimiento3","idx6_crecimiento4","idx6_crecimiento5","idx7_gini1","idx8_demografica1","idx8_demografica2","idx9_infnin1","idx9_infnin2","idx9_infnin3","idx9_infnin4","idx10_juventud1","idx10_juventud2","idx10_juventud3","idx10_juventud4","idx10_juventud5","idx11_pobreza1","idx11_pobreza2","idx12_salud1","idx13_saludmental1","idx13_saludmental2","idx14_seguridad1","idx14_seguridad2","idx15_vejez1","sub_grp"
"necocli",0.00328324923234763,-0.264472442979485,0.641633660705788,-0.509851976102371,1.1743706036395,2.193083342292,0.676985553051894,-0.882741094243083,-0.0589321660383836,0.0925813588989405,-0.34434388367453,0.692181995115871,-1.39174730712473,-0.370076506035109,-0.191275036956499,-0.618816621892365,-0.106109578589897,-0.315991362711993,-1.23853085583727,-0.195774414312639,-0.685610928775101,-0.148134858068862,1.77698268926111,0.447646205612205,0.0130239195527348,-0.573873676786039,-0.552947414229283,-1.45360137634666,-0.651139528856505,0.966403354325845,0.253662172037476,1.1318339060662,-0.590446380447083,1.418114826061,0.39392843721009,0.970906458634185,0.396642066670775,0.0497523875739671,1
"nechi",0.283559825745417,-0.278243035826537,0.683784586984038,-0.14606018980338,-0.877709118168584,1.20209714718409,0.815473226295565,-0.720454293115571,-0.894712901147738,-0.602295759641557,2.36101850687857,-2.45784123938877,-0.640768778800891,-0.588702249323933,-0.041781803455884,1.21816296413215,0.123162317878078,1.14395903138054,-0.432017897599508,-0.729521608696347,1.13293488767479,0.0508338383094381,-0.246553086821225,-0.3690873127042,0.387297131609169,-0.672126624832495,0.701308001232797,0.00150390874844255,0.374258895704584,-0.109948282248869,-0.687274400715862,-1.08077131511832,0.937955635177619,0.289273999976126,0.958445647400012,0.962058178709203,-0.422326361662695,0.182827143082841,2
"puerto_berrio",0.212116776830321,-0.274732884708661,0.673040233226836,-0.250425948913901,0.14236500486831,-0.402165136188003,1.62127588991619,-1.6151710580947,0.0810010255987668,-0.196764730534805,-0.497149941784338,-0.241509825492481,0.431540145764893,0.178292324125724,1.20699008075672,-0.242507653843822,1.07432419005648,0.802928422402145,-0.0148169670025578,1.51573067379247,0.44960242523128,0.69736676261792,-0.811354326552091,-0.29583120634755,1.3045247472362,1.57025397453805,0.425805397512183,1.15660168252115,-0.483701772208522,0.923376062914157,0.713884533016954,-0.454641092275866,-0.355470923965216,-0.353394216532417,0.603136835132307,-1.34392802471717,1.56094504795073,-2.09591485115691,1
"remedios",0.194638039011672,-0.876014528960007,0.253358985809601,-0.443933548826019,-0.600163972632038,0.117238480988915,1.47257968192692,0.72089070922994,-1.27528648599457,0.527945885494739,-0.773498143418444,0.00635634893251627,-0.343602516362805,1.55952380455747,1.01438355390244,1.23460710527945,-0.180941475281561,0.246618024957367,1.47857272313301,0.900647000943071,-0.0603783006627419,0.390312246225032,1.91474898359394,-0.204683222388306,-0.854444523070028,0.00639026958092797,1.10379368439939,-1.96860111720124,0.560917244106623,-1.94765968460905,2.27552981283183,0.424387777536159,-1.014050550324,-0.405348909444315,0.25120738332036,-1.73525486574265,-0.638058142472514,0.0463603507300185,1
"san_juan_de_uraba",-0.112124752861269,-0.258802198865993,0.624277396944156,0.104981806678314,-1.44666525453164,0.648936783865084,0.321747266531019,-1.42925781138911,0.581453612838645,-0.00696610923917113,1.79482558062406,-0.25595434570956,-0.0519447102360098,-0.666578745045892,-1.1576039479989,-1.5464769735495,-0.192474568745266,0.587787198127435,-2.1754228709537,-0.721339012333287,0.776305825969186,-0.32998251767154,0.235712696532086,-0.32420875345643,-1.11705493691285,-1.19465383293332,-1.04888484363181,-0.350151745421704,0.723971078123731,0.826098295959193,-0.955819592226483,-0.667531291522284,-0.924816963523351,-0.253389309784274,-1.1997767861768,1.37875042621949,0.504572113851006,0.109539883561345,2
"san_pedro_de_uraba",0.184638681093746,-0.273382826586401,0.668907789474066,0.986819335254421,-1.25052037707991,0.161247438414219,0.00561390129104675,0.577951088795838,-0.00340766362882257,-0.96698139240914,0.257142033903884,0.0802983755164856,-0.716130670967241,-0.435573495462236,-1.77008279399996,-0.25914237088098,-1.47732906870119,0.788773316384538,-0.516074108372937,0.189085008880874,-0.100721179419606,0.314542834097712,-1.16989163318499,1.46197616612832,-0.382625388004075,-0.251903472231548,0.223426522402382,-0.233043683033062,-1.21534952050755,0.759296920327072,-0.557210613706136,-0.0269132794881121,-0.980694314759764,-0.950561158278547,0.670833964646366,1.53712515394582,0.209292729952792,-0.704286336983145,2
"segovia",0.283559825745417,-0.278243035826537,0.683784586984038,0.174967692793289,0.333295813350309,0.614748797364432,1.61953013605261,-0.301373650436227,2.6509811196731,-0.620880921404813,-0.811899578506254,-0.680245733941321,0.184397010678144,0.63564110672165,1.48580190258997,0.585114780326827,-0.727427160188583,1.16983420887102,1.35368831880418,1.35503414405746,-0.984935426294922,0.987575464952436,-0.224554596853354,-0.63546128678474,-0.650319604681885,-0.201414999891873,0.775805945440223,-0.139961707325075,-0.197913505830819,-1.11903064662819,1.27496633222573,0.713994376240305,-1.38963759623984,0.965092780765251,-0.126560238310492,-1.62396866686747,0.0254452627691759,0.526428285217545,1
"taraza",0.262358461463419,-0.918344773271416,-0.729696235567446,1.13448737008794,-0.197796997533171,-0.386295814812273,0.189466572097294,0.462947029483032,-0.732171951569475,1.00046205454718,-0.757835764736918,-0.558310473427753,1.25755492775233,-0.430365867916743,-0.104831967732763,0.686575992510592,0.55153279178692,0.947779871583375,-1.07870856880348,-0.00341721376225274,1.13058229663595,0.852915922082792,-1.14057203793108,-1.30869033988778,2.23900846583171,-0.643898168277213,-0.57761203512955,0.940178592870852,0.54450711690393,-0.443746605126662,-0.0496063875532412,-0.552627052763432,-0.942342821067898,0.24196661053955,0.0746380174387983,-0.532637395213231,-2.5621168270815,0.447113269697828,2
"turbo",0.190504020939611,-0.70568255282244,-2.09537859623445,-1.06873158283051,2.18821012881473,-0.611129172851588,-0.31456811354387,0.765734833259121,0.425975920424347,2.27039633826842,0.771255921064323,-0.0120604495278257,-0.496557093945723,-0.83605843155627,0.415925369180697,-0.471647912308589,-0.591300207269919,-0.794098223877251,0.337450475656921,0.0519997987192165,0.697354644342343,0.0528827190482175,0.875389532827027,0.536561193952548,0.738420178282871,0.811197880140813,-0.770742573246221,-1.43322581579576,-0.130819301167918,1.8132629864986,-0.339535955219867,1.1515627460464,-0.104794719753281,-0.625074743303766,0.872383531689132,-0.802503423948657,1.51511894097293,0.568026482264786,1
"uramita",0.13517810876791,-0.270952721966333,0.661469390719083,1.05407116549985,-0.331536291250213,0.551494643415902,-1.25634748617939,-0.914421815998683,-1.35314669842852,1.50903468831521,-0.661311753202303,-1.88172746403127,1.23981078533622,2.4452721290727,-2.26711638820502,-0.571084190207579,0.249703182858268,-0.13950121368757,0.34987401664299,-0.571570830974397,1.38657534672542,0.614365074654065,-0.47181486451421,-0.376688690837403,0.322394172343241,-1.3343489598709,-2.07684760998459,1.10076099767088,-1.55837388182989,-1.63361672954874,-0.764485531330648,-1.19783361600182,0.366890172184672,-1.72941228058397,-0.65717169147651,1.12908731684988,-0.226192277544905,-2.25795418125876,2
"vegachi",0.252885280032889,0.157592322285682,-2.9026911716538,1.28669403005316,0.522115731874328,-0.575659672517667,0.892825402397081,0.963002314989184,0.315423012502975,-0.788166087198247,-1.30060457927681,0.868029337168814,-0.0344723028850987,1.61743701294164,0.291196837946456,-0.219684190333523,-0.0195240220883055,0.575001727554067,1.08957803652268,0.840418189102893,-0.211436193443207,0.64653496732889,0.732542308174375,1.0906130292328,-0.277890099381615,0.185674059114991,1.1476902538463,-1.17343394465174,-1.29023768445606,-0.371838561505214,1.35288794080417,-0.0515566563022361,-1.05429665624141,1.96187034219876,-0.760018741452067,-0.0959442611337128,-0.0613591177453581,-1.83917668521476,1
"vigia_del_fuerte",0.221713440891904,-0.2745976342127,-0.98783418276106,-1.74769117477935,-1.0399294883946,-1.07279619689596,-2.35304799250195,-0.844214650867554,-0.0594756893430549,-1.04590784826214,-0.074543248270929,0.559050648406239,1.05174559217849,-1.22825256874266,-0.738689645644394,1.80700544804042,-0.119604900343756,-0.520233725625187,0.463904657306381,-1.75259937277777,0.219184343808671,-2.74862361260221,-1.64790360481021,-0.426930465940519,-0.644853635271364,0.865234532183611,0.522028173857133,1.01853929074149,-1.3592198261128,0.517325424798086,-1.76127211312347,2.27087925309672,2.96131832112902,-1.34268163868878,1.7796205044063,0.581330621975675,0.592069286900417,0.746620054128227,3
"yondo",0.0695350115323624,2.55505411367422,-0.0963570585884607,-1.83550856798817,0.000647093593497913,0.204051333544034,-0.410875005029209,-0.963845247880769,0.422802200911211,-1.13454192865251,-0.128790411581013,-0.0861398032913416,1.08556449153951,1.39846175373106,1.03038182539977,0.852075544686961,-2.11672280179723,-2.58958378392791,0.722802223438688,-0.0913198028420309,0.61904436333169,0.294147367940333,-0.902362761945479,-0.997271376820078,-1.21449469527874,0.89817547776506,-0.0564497048968695,0.759617351428126,1.4009540387786,-1.27712463864841,0.113234115473431,-0.931541361039818,-0.338486154264713,0.0134176831405882,0.546550390491103,-1.12289672988297,-0.0624111404876886,-0.156324964162958,2
"zaragoza",-4.6734886451328,-0.034692550570827,-0.0617082660155931,0.136268949076705,-0.734559620110867,0.0134563030760462,0.867013700373752,-1.15147800512034,-0.122051788929668,-1.38039623251097,-0.347952025486195,-1.36000813850004,0.280298383262427,1.14439423767502,-0.596848702879127,0.299609653212328,1.69986497636408,0.606027824132266,0.917470454647494,-0.223064645229687,0.298219120587644,-0.0939136885741721,1.19460969718471,0.338033566420304,-1.68806678337109,-0.36748832977324,0.743487498632272,-1.06958340793113,0.399278444300293,0.230064918928697,0.151041141735694,-1.32930409666836,0.758328186740462,0.757258629140134,-0.417549115445034,-0.5539993843964,0.254855395656311,0.814074606348782,1
